epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,52.3385,1.61477,4.62971,1.13228,0,0,0,0,1.01731,4.64373,0.94635,0.00020197,0.00020197,0.00020197
35,53.7816,0.9777,4.4288,1.00485,0.2,0.2,0.199,0.0995,0.98747,4.66763,0.9446,0.00020503,0.00020503,0.00020503
36,55.1747,0.93768,4.52651,0.93135,0.2,0.2,0.199,0.0995,0.98747,4.66763,0.9446,0.000207911,0.000207911,0.000207911
37,56.6544,1.05071,4.30803,0.85901,0.2,0.2,0.199,0.0995,1.00832,4.65826,0.93824,0.000210612,0.000210612,0.000210612
38,58.0662,0.86458,4.38634,0.92478,0.2,0.2,0.199,0.0995,1.00832,4.65826,0.93824,0.000213132,0.000213132,0.000213132
39,59.4864,0.98235,3.89297,0.97429,0.1,0.2,0.199,0.0995,0.99009,4.64232,0.92352,0.000215473,0.000215473,0.000215473
40,60.8566,1.15873,4.37762,0.92749,0.1,0.2,0.199,0.0995,0.99009,4.64232,0.92352,0.000217634,0.000217634,0.000217634
41,62.3675,0.8131,4.27643,0.91251,0.1,0.2,0.199,0.0995,1.02533,4.64652,0.91828,0.000219614,0.000219614,0.000219614
42,63.7652,1.47552,4.16318,1.03638,0.1,0.2,0.199,0.0995,1.02533,4.64652,0.91828,0.000221415,0.000221415,0.000221415
43,65.2741,1.05016,4.33079,0.93531,0.06667,0.2,0.199,0.0995,1.04763,4.64659,0.91442,0.000223036,0.000223036,0.000223036
44,66.6781,0.78281,4.24144,0.8689,0.06667,0.2,0.199,0.0995,1.04763,4.64659,0.91442,0.000224477,0.000224477,0.000224477
45,68.1968,1.2698,4.52137,1.05183,0.05,0.2,0.199,0.1194,1.0225,4.63594,0.90844,0.000225737,0.000225737,0.000225737
46,69.6094,1.31271,4.91444,0.96318,0.05,0.2,0.199,0.1194,1.0225,4.63594,0.90844,0.000226818,0.000226818,0.000226818
47,71.0212,0.75976,3.88645,0.92822,0.05,0.2,0.199,0.1393,1.04159,4.59395,0.90454,0.000227719,0.000227719,0.000227719
48,72.4058,1.18332,4.42337,0.85554,0.05,0.2,0.199,0.1393,1.04159,4.59395,0.90454,0.00022844,0.00022844,0.00022844
49,73.9348,1.25192,4.36782,0.95194,0.05169,0.26667,0.20033,0.13943,0.98994,4.56646,0.90099,0.000228981,0.000228981,0.000228981
50,75.3106,0.59004,4.02189,0.79251,0.05169,0.26667,0.20033,0.13943,0.98994,4.56646,0.90099,0.000229342,0.000229342,0.000229342
51,76.7688,1.27271,4.41407,0.85752,0.04161,0.26667,0.20031,0.16012,0.91262,4.50484,0.88654,0.000229523,0.000229523,0.000229523
52,78.1621,0.90173,4.30397,1.02588,0.04161,0.26667,0.20031,0.16012,0.91262,4.50484,0.88654,0.000229523,0.000229523,0.000229523
53,79.5883,0.59653,4.04335,0.88709,0.04161,0.26667,0.20031,0.16012,0.91262,4.50484,0.88654,0.000229344,0.000229344,0.000229344
54,81.0304,0.95815,4.20411,0.84813,0.02376,0.26667,0.20148,0.16044,0.85634,4.48375,0.87773,0.000228985,0.000228985,0.000228985
55,82.445,0.83075,3.63558,0.90487,0.02376,0.26667,0.20148,0.16044,0.85634,4.48375,0.87773,0.000228446,0.000228446,0.000228446
56,83.7798,0.95631,3.85488,0.87444,0.02376,0.26667,0.20148,0.16044,0.85634,4.48375,0.87773,0.000227727,0.000227727,0.000227727
57,85.3052,1.27324,4.0806,0.92718,0.01958,0.26667,0.20425,0.1435,0.91325,4.4897,0.87065,0.000226828,0.000226828,0.000226828
58,86.6805,1.12472,3.9441,0.97934,0.01958,0.26667,0.20425,0.1435,0.91325,4.4897,0.87065,0.000225749,0.000225749,0.000225749
59,88.0647,1.23875,4.62484,0.95458,0.01958,0.26667,0.20425,0.1435,0.91325,4.4897,0.87065,0.00022449,0.00022449,0.00022449
60,89.4964,0.77479,3.67216,0.89215,0.01322,0.26667,0.20693,0.16554,0.87735,4.45472,0.86423,0.000223051,0.000223051,0.000223051
61,90.9185,1.24332,4.01423,0.87683,0.01322,0.26667,0.20693,0.16554,0.87735,4.45472,0.86423,0.000221432,0.000221432,0.000221432
62,92.2824,0.82992,4.00412,0.8961,0.01322,0.26667,0.20693,0.16554,0.87735,4.45472,0.86423,0.000219633,0.000219633,0.000219633
63,93.7509,1.11254,3.67018,0.89012,0.01013,0.26667,0.21623,0.17298,0.86502,4.42832,0.8608,0.000217655,0.000217655,0.000217655
64,95.1219,0.91876,4.47328,0.88997,0.01013,0.26667,0.21623,0.17298,0.86502,4.42832,0.8608,0.000215496,0.000215496,0.000215496
65,96.5232,1.06984,3.23441,0.85384,0.01013,0.26667,0.21623,0.17298,0.86502,4.42832,0.8608,0.000213157,0.000213157,0.000213157
66,98.5552,0.99133,3.89604,0.798,0.01081,0.36667,0.2353,0.18847,0.87198,4.43781,0.86103,0.000210638,0.000210638,0.000210638
67,100.23,1.67892,4.46086,0.9833,0.01081,0.36667,0.2353,0.18847,0.87198,4.43781,0.86103,0.000207939,0.000207939,0.000207939
68,101.986,0.91216,3.47516,0.87232,0.01081,0.36667,0.2353,0.18847,0.87198,4.43781,0.86103,0.00020506,0.00020506,0.00020506
69,103.721,1.28365,3.98471,0.90234,0.00981,0.36667,0.33215,0.29554,0.84882,4.43997,0.86539,0.000202002,0.000202002,0.000202002
70,105.235,0.72752,3.25817,0.81982,0.00981,0.36667,0.33215,0.29554,0.84882,4.43997,0.86539,0.000198763,0.000198763,0.000198763
71,106.662,0.69003,3.20731,0.7679,0.00981,0.36667,0.33215,0.29554,0.84882,4.43997,0.86539,0.000195344,0.000195344,0.000195344
72,108.365,0.95837,3.45198,0.84527,0.00841,0.36667,0.33216,0.29894,0.79422,4.42989,0.861,0.000191745,0.000191745,0.000191745
73,109.774,1.02313,3.68527,0.87103,0.00841,0.36667,0.33216,0.29894,0.79422,4.42989,0.861,0.000187967,0.000187967,0.000187967
74,111.118,1.29542,3.74186,0.82989,0.00841,0.36667,0.33216,0.29894,0.79422,4.42989,0.861,0.000184008,0.000184008,0.000184008
75,112.603,1.11437,4.07592,0.83599,0.00756,0.36667,0.33216,0.29894,0.75974,4.41352,0.86514,0.000179869,0.000179869,0.000179869
76,113.998,0.69545,3.1088,0.82995,0.00756,0.36667,0.33216,0.29894,0.75974,4.41352,0.86514,0.000175551,0.000175551,0.000175551
77,115.351,0.62984,4.41685,0.82881,0.00756,0.36667,0.33216,0.29894,0.75974,4.41352,0.86514,0.000171052,0.000171052,0.000171052
78,116.78,1.44489,4.49068,1.02743,0.00693,0.36667,0.33216,0.29895,0.75203,4.37555,0.86583,0.000166373,0.000166373,0.000166373
79,118.205,1.30689,3.69181,1.03459,0.00693,0.36667,0.33216,0.29895,0.75203,4.37555,0.86583,0.000161515,0.000161515,0.000161515
80,119.61,1.39014,3.58152,0.95732,0.00693,0.36667,0.33216,0.29895,0.75203,4.37555,0.86583,0.000156476,0.000156476,0.000156476
81,121.089,1.03016,3.91179,0.86561,0.00668,0.36667,0.33215,0.29893,0.74859,4.31208,0.86494,0.000151258,0.000151258,0.000151258
82,122.528,0.98255,3.34909,0.88732,0.00668,0.36667,0.33215,0.29893,0.74859,4.31208,0.86494,0.000145859,0.000145859,0.000145859
83,123.934,0.82309,3.9245,0.76552,0.00668,0.36667,0.33215,0.29893,0.74859,4.31208,0.86494,0.000140281,0.000140281,0.000140281
84,125.436,0.72586,3.19431,0.86699,0.00597,0.36667,0.33217,0.29895,0.77101,4.26298,0.86847,0.000134522,0.000134522,0.000134522
85,126.846,0.84535,3.94191,0.8683,0.00597,0.36667,0.33217,0.29895,0.77101,4.26298,0.86847,0.000128584,0.000128584,0.000128584
86,128.233,0.55278,2.89589,0.81511,0.00597,0.36667,0.33217,0.29895,0.77101,4.26298,0.86847,0.000122465,0.000122465,0.000122465
87,129.601,0.82358,3.43652,0.86828,0.00597,0.36667,0.33217,0.29895,0.77101,4.26298,0.86847,0.000116167,0.000116167,0.000116167
88,131.325,1.21396,4.83371,0.83892,0.00543,0.36667,0.36569,0.32237,0.77204,4.2021,0.87316,0.000109688,0.000109688,0.000109688
89,132.874,0.90949,3.50892,0.86511,0.00543,0.36667,0.36569,0.32237,0.77204,4.2021,0.87316,0.00010303,0.00010303,0.00010303
90,134.329,0.74964,3.21306,0.82396,0.00543,0.36667,0.36569,0.32237,0.77204,4.2021,0.87316,9.61913e-05,9.61913e-05,9.61913e-05
91,135.86,0.95363,3.31247,0.82594,0.00543,0.36667,0.36569,0.32237,0.77204,4.2021,0.87316,8.91729e-05,8.91729e-05,8.91729e-05
92,137.44,0.73902,3.08495,0.83846,0.00514,0.36667,0.36567,0.3291,0.78555,4.14138,0.87601,8.19745e-05,8.19745e-05,8.19745e-05
93,138.908,0.89542,3.15302,0.8762,0.00514,0.36667,0.36567,0.3291,0.78555,4.14138,0.87601,7.45962e-05,7.45962e-05,7.45962e-05
94,140.369,0.97367,3.15578,0.8857,0.00514,0.36667,0.36567,0.3291,0.78555,4.14138,0.87601,6.70378e-05,6.70378e-05,6.70378e-05
95,141.779,1.20468,3.79068,0.94018,0.00514,0.36667,0.36567,0.3291,0.78555,4.14138,0.87601,5.92995e-05,5.92995e-05,5.92995e-05
96,143.31,0.73589,3.34907,0.8434,0.01288,0.46667,0.38177,0.34359,0.794,4.08943,0.87836,5.13812e-05,5.13812e-05,5.13812e-05
97,144.756,0.74116,2.868,0.87504,0.01288,0.46667,0.38177,0.34359,0.794,4.08943,0.87836,4.32829e-05,4.32829e-05,4.32829e-05
98,146.273,0.91263,3.36916,0.79787,0.01288,0.46667,0.38177,0.34359,0.794,4.08943,0.87836,3.50047e-05,3.50047e-05,3.50047e-05
99,147.668,0.68047,3.23014,0.81762,0.01288,0.46667,0.38177,0.34359,0.794,4.08943,0.87836,2.65464e-05,2.65464e-05,2.65464e-05
100,149.214,0.7374,3.43092,0.88023,0.01167,0.46667,0.40042,0.36038,0.78608,4.03953,0.88276,1.79082e-05,1.79082e-05,1.79082e-05
