epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,58.9606,1.06641,4.08867,0.9261,0.001,0.04,0.00319,0.00255,1.09457,4.42791,0.94666,0.000210612,0.000210612,0.000210612
38,60.4534,0.9178,4.07848,0.92873,0.001,0.04,0.00319,0.00255,1.09457,4.42791,0.94666,0.000213132,0.000213132,0.000213132
39,61.9845,1.31281,4.13206,1.02198,0.00193,0.08,0.00468,0.00298,1.03179,4.45247,0.94184,0.000215473,0.000215473,0.000215473
40,63.5475,1.30732,4.14266,0.93163,0.00193,0.08,0.00468,0.00298,1.03179,4.45247,0.94184,0.000217634,0.000217634,0.000217634
41,65.1311,0.83104,3.91148,0.85001,0.00101,0.04,0.00474,0.00285,0.96099,4.4164,0.93156,0.000219614,0.000219614,0.000219614
42,66.6677,1.51192,4.23235,1.02773,0.00101,0.04,0.00474,0.00285,0.96099,4.4164,0.93156,0.000221415,0.000221415,0.000221415
43,68.2071,1.28042,4.13137,0.9073,0.00098,0.04,0.0069,0.00414,0.9492,4.4278,0.92777,0.000223036,0.000223036,0.000223036
44,69.6848,0.56477,3.77066,0.83173,0.00098,0.04,0.0069,0.00414,0.9492,4.4278,0.92777,0.000224477,0.000224477,0.000224477
45,71.2468,1.68489,4.8693,1.16975,0.00106,0.04,0.01018,0.00407,0.90892,4.41684,0.91854,0.000225737,0.000225737,0.000225737
46,72.7219,1.34409,4.25626,0.88072,0.00106,0.04,0.01018,0.00407,0.90892,4.41684,0.91854,0.000226818,0.000226818,0.000226818
47,74.219,0.81312,3.64129,0.94454,0.0011,0.04,0.0102,0.00306,0.88106,4.3934,0.90859,0.000227719,0.000227719,0.000227719
48,75.6334,1.12738,3.98055,0.91342,0.0011,0.04,0.0102,0.00306,0.88106,4.3934,0.90859,0.00022844,0.00022844,0.00022844
49,77.1385,1.44921,4.0948,0.95922,0.00118,0.04,0.01348,0.00135,0.85457,4.38502,0.90169,0.000228981,0.000228981,0.000228981
50,78.5455,0.63859,3.44098,0.82504,0.00118,0.04,0.01348,0.00135,0.85457,4.38502,0.90169,0.000229342,0.000229342,0.000229342
51,80.0051,1.48281,4.12697,0.92811,0.00118,0.04,0.01348,0.00135,0.84268,4.37125,0.89753,0.000229523,0.000229523,0.000229523
52,81.3808,0.82448,3.67918,0.9608,0.00118,0.04,0.01348,0.00135,0.84268,4.37125,0.89753,0.000229523,0.000229523,0.000229523
53,82.8228,0.52866,3.48084,0.87804,0.00118,0.04,0.01348,0.00135,0.84268,4.37125,0.89753,0.000229344,0.000229344,0.000229344
54,84.2603,0.85485,3.54747,0.82546,0.00131,0.04,0.02003,0.002,0.83146,4.3571,0.89139,0.000228985,0.000228985,0.000228985
55,85.7118,0.73594,3.50859,0.85646,0.00131,0.04,0.02003,0.002,0.83146,4.3571,0.89139,0.000228446,0.000228446,0.000228446
56,87.1292,0.81699,3.43855,0.83232,0.00131,0.04,0.02003,0.002,0.83146,4.3571,0.89139,0.000227727,0.000227727,0.000227727
57,88.6735,1.38756,3.95249,0.92872,0.00131,0.04,0.02003,0.002,0.84591,4.34102,0.89512,0.000226828,0.000226828,0.000226828
58,90.1023,1.1319,3.76291,0.89891,0.00131,0.04,0.02003,0.002,0.84591,4.34102,0.89512,0.000225749,0.000225749,0.000225749
59,91.5839,1.22221,4.00328,0.94319,0.00131,0.04,0.02003,0.002,0.84591,4.34102,0.89512,0.00022449,0.00022449,0.00022449
60,93.0679,0.75846,3.08943,0.83943,0.00131,0.04,0.02003,0.002,0.91314,4.3412,0.90061,0.000223051,0.000223051,0.000223051
61,94.5426,1.24693,3.62493,0.8805,0.00131,0.04,0.02003,0.002,0.91314,4.3412,0.90061,0.000221432,0.000221432,0.000221432
62,95.898,0.76986,3.32185,0.84439,0.00131,0.04,0.02003,0.002,0.91314,4.3412,0.90061,0.000219633,0.000219633,0.000219633
63,97.3344,0.95129,3.09423,0.86582,0.00131,0.04,0.02003,0.002,0.95563,4.31582,0.90329,0.000217655,0.000217655,0.000217655
64,98.6858,1.02103,3.89949,0.97888,0.00131,0.04,0.02003,0.002,0.95563,4.31582,0.90329,0.000215496,0.000215496,0.000215496
65,100.047,1.30212,3.12775,0.91312,0.00131,0.04,0.02003,0.002,0.95563,4.31582,0.90329,0.000213157,0.000213157,0.000213157
66,101.498,0.99794,3.64254,0.83432,0.02222,0.1,0.10467,0.08373,0.9429,4.28724,0.89731,0.000210638,0.000210638,0.000210638
67,102.872,1.52742,4.08582,0.9476,0.02222,0.1,0.10467,0.08373,0.9429,4.28724,0.89731,0.000207939,0.000207939,0.000207939
68,104.218,1.03689,3.40551,0.85641,0.02222,0.1,0.10467,0.08373,0.9429,4.28724,0.89731,0.00020506,0.00020506,0.00020506
69,105.753,1.52983,3.65807,0.94681,0.01746,0.15,0.15255,0.12697,0.99237,4.25691,0.90355,0.000202002,0.000202002,0.000202002
70,107.169,0.56776,2.87527,0.82881,0.01746,0.15,0.15255,0.12697,0.99237,4.25691,0.90355,0.000198763,0.000198763,0.000198763
71,108.518,0.63638,3.06952,0.8525,0.01746,0.15,0.15255,0.12697,0.99237,4.25691,0.90355,0.000195344,0.000195344,0.000195344
72,110.011,0.7633,3.39292,0.849,0.02303,0.25,0.24831,0.22347,0.95654,4.21088,0.89682,0.000191745,0.000191745,0.000191745
73,111.444,1.09322,3.62198,0.90619,0.02303,0.25,0.24831,0.22347,0.95654,4.21088,0.89682,0.000187967,0.000187967,0.000187967
74,112.82,1.29922,3.61473,0.83764,0.02303,0.25,0.24831,0.22347,0.95654,4.21088,0.89682,0.000184008,0.000184008,0.000184008
75,114.318,0.97492,3.17314,0.80868,0.0198,0.29,0.2498,0.22482,0.93126,4.17861,0.89552,0.000179869,0.000179869,0.000179869
76,115.712,0.7768,3.1235,0.82227,0.0198,0.29,0.2498,0.22482,0.93126,4.17861,0.89552,0.000175551,0.000175551,0.000175551
77,117.086,0.54985,2.90954,0.77346,0.0198,0.29,0.2498,0.22482,0.93126,4.17861,0.89552,0.000171052,0.000171052,0.000171052
78,118.521,1.77538,3.77349,0.95792,0.01617,0.29,0.25544,0.23502,0.89347,4.13975,0.88573,0.000166373,0.000166373,0.000166373
79,119.984,1.59868,3.64075,1.01921,0.01617,0.29,0.25544,0.23502,0.89347,4.13975,0.88573,0.000161515,0.000161515,0.000161515
80,121.404,1.32466,3.68358,0.88298,0.01617,0.29,0.25544,0.23502,0.89347,4.13975,0.88573,0.000156476,0.000156476,0.000156476
81,122.97,0.90881,3.49199,0.8591,0.01205,0.29,0.28791,0.27902,0.87806,4.10192,0.8819,0.000151258,0.000151258,0.000151258
82,124.454,0.93308,3.39632,0.84687,0.01205,0.29,0.28791,0.27902,0.87806,4.10192,0.8819,0.000145859,0.000145859,0.000145859
83,125.951,1.33312,3.42033,0.89203,0.01205,0.29,0.28791,0.27902,0.87806,4.10192,0.8819,0.000140281,0.000140281,0.000140281
84,127.523,0.70789,3.08487,0.85275,0.01297,0.33,0.27249,0.2679,0.83666,4.06719,0.87391,0.000134522,0.000134522,0.000134522
85,128.915,0.95255,3.11786,0.86624,0.01297,0.33,0.27249,0.2679,0.83666,4.06719,0.87391,0.000128584,0.000128584,0.000128584
86,130.266,0.53098,2.40195,0.82473,0.01297,0.33,0.27249,0.2679,0.83666,4.06719,0.87391,0.000122465,0.000122465,0.000122465
87,131.63,0.93739,3.49344,0.88055,0.01297,0.33,0.27249,0.2679,0.83666,4.06719,0.87391,0.000116167,0.000116167,0.000116167
88,133.163,1.37427,3.97775,0.83689,0.01199,0.33,0.27596,0.2732,0.80328,4.01477,0.86966,0.000109688,0.000109688,0.000109688
89,134.569,1.00284,3.09237,0.83554,0.01199,0.33,0.27596,0.2732,0.80328,4.01477,0.86966,0.00010303,0.00010303,0.00010303
90,135.911,0.95741,3.2857,0.90347,0.01199,0.33,0.27596,0.2732,0.80328,4.01477,0.86966,9.61913e-05,9.61913e-05,9.61913e-05
91,137.286,1.153,3.46908,0.92054,0.01199,0.33,0.27596,0.2732,0.80328,4.01477,0.86966,8.91729e-05,8.91729e-05,8.91729e-05
92,138.742,1.01093,2.97497,0.83828,0.0105,0.33,0.28009,0.27692,0.77846,3.97307,0.86839,8.19745e-05,8.19745e-05,8.19745e-05
93,140.168,0.83517,2.84081,0.84159,0.0105,0.33,0.28009,0.27692,0.77846,3.97307,0.86839,7.45962e-05,7.45962e-05,7.45962e-05
94,141.593,0.84155,2.83935,0.86739,0.0105,0.33,0.28009,0.27692,0.77846,3.97307,0.86839,6.70378e-05,6.70378e-05,6.70378e-05
95,142.938,1.1887,3.44326,0.90787,0.0105,0.33,0.28009,0.27692,0.77846,3.97307,0.86839,5.92995e-05,5.92995e-05,5.92995e-05
96,144.388,1.11584,3.32156,0.89063,0.00963,0.33,0.28196,0.2786,0.78241,3.92774,0.87146,5.13812e-05,5.13812e-05,5.13812e-05
97,145.746,1.02159,2.91857,0.89893,0.00963,0.33,0.28196,0.2786,0.78241,3.92774,0.87146,4.32829e-05,4.32829e-05,4.32829e-05
98,147.168,1.07246,3.01214,0.85472,0.00963,0.33,0.28196,0.2786,0.78241,3.92774,0.87146,3.50047e-05,3.50047e-05,3.50047e-05
99,148.504,1.0521,3.04208,0.85861,0.00963,0.33,0.28196,0.2786,0.78241,3.92774,0.87146,2.65464e-05,2.65464e-05,2.65464e-05
100,150.002,0.92814,3.30421,0.83037,0.68759,0.29,0.28194,0.27858,0.7817,3.87931,0.87216,1.79082e-05,1.79082e-05,1.79082e-05
